N=20 and K=3,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
26,20,16,1.625,1.25,"[10, 12, 9, 10, 11, 9, 11, 10, 10, 11, 11, 8, 9, 12, 11, 9, 11, 10, 12, 11]"
19,19,9,2.111111111111111,2.111111111111111,"[12, 10, 11, 10, 11, 12, 11, 10, 10, 12, 8, 10, 10, 11, 11, 11, 9, 10, 10, 10]"
17,17,13,1.3076923076923077,1.3076923076923077,"[9, 12, 10, 10, 10, 10, 10, 10, 9, 10, 8, 10, 11, 11, 11, 10, 9, 10, 9, 9]"
25,23,15,1.6666666666666667,1.5333333333333334,"[9, 10, 9, 9, 11, 10, 9, 8, 10, 10, 11, 9, 9, 7, 9, 12, 11, 9, 9, 10]"
13,13,7,1.8571428571428572,1.8571428571428572,"[9, 10, 10, 11, 10, 11, 10, 10, 11, 10, 10, 10, 8, 10, 9, 10, 9, 9, 11, 10]"
21,15,13,1.6153846153846154,1.1538461538461537,"[10, 8, 10, 10, 10, 11, 8, 10, 9, 11, 10, 9, 11, 10, 11, 8, 9, 11, 10, 10]"
12,12,8,1.5,1.5,"[10, 10, 11, 12, 8, 12, 12, 10, 10, 9, 9, 10, 10, 10, 10, 10, 9, 9, 9, 8]"
30,30,22,1.3636363636363635,1.3636363636363635,"[11, 9, 10, 8, 12, 9, 10, 10, 9, 11, 12, 9, 10, 11, 10, 10, 9, 9, 10, 9]"
28,28,16,1.75,1.75,"[9, 9, 11, 10, 10, 11, 10, 9, 10, 10, 10, 11, 12, 10, 10, 11, 10, 11, 8, 8]"
15,11,6,2.5,1.8333333333333333,"[11, 9, 10, 8, 11, 8, 9, 11, 9, 11, 10, 11, 10, 11, 10, 10, 10, 9, 9, 10]"
47,47,23,2.0434782608695654,2.0434782608695654,"[10, 10, 11, 10, 10, 8, 9, 7, 10, 9, 10, 11, 11, 9, 9, 10, 8, 10, 10, 11, 10, 11, 11, 10, 11, 9, 10, 9, 10, 10, 11, 9, 11, 10, 11, 11, 9, 9, 9, 10, 11, 11, 9, 10, 11, 11, 9, 8, 12, 10]"
56,46,23,2.4347826086956523,2.0,"[11, 11, 10, 11, 12, 11, 9, 9, 10, 11, 10, 10, 9, 9, 8, 10, 9, 12, 12, 10, 10, 11, 9, 10, 9, 11, 10, 10, 12, 9, 9, 9, 11, 12, 13, 10, 10, 9, 9, 11, 10, 8, 8, 11, 10, 11, 10, 12, 10, 10]"
58,56,43,1.3488372093023255,1.302325581395349,"[9, 10, 11, 8, 10, 12, 11, 10, 10, 10, 11, 11, 10, 9, 10, 11, 9, 9, 9, 11, 9, 12, 9, 11, 10, 9, 10, 10, 10, 11, 10, 10, 10, 10, 10, 12, 11, 12, 10, 11, 11, 13, 9, 9, 11, 9, 11, 11, 12, 10]"
46,40,28,1.6428571428571428,1.4285714285714286,"[10, 10, 10, 11, 10, 9, 11, 10, 10, 11, 11, 9, 9, 10, 9, 9, 13, 12, 10, 10, 10, 9, 12, 11, 6, 9, 12, 9, 12, 9, 11, 9, 11, 10, 11, 11, 10, 9, 9, 9, 9, 10, 11, 10, 9, 9, 10, 11, 11, 9]"
67,57,37,1.8108108108108107,1.5405405405405406,"[12, 9, 11, 10, 13, 10, 10, 10, 10, 12, 11, 8, 9, 12, 10, 9, 10, 8, 10, 10, 11, 9, 9, 10, 9, 13, 9, 11, 9, 10, 12, 9, 10, 10, 10, 8, 8, 10, 10, 9, 10, 8, 10, 10, 9, 9, 10, 8, 12, 9]"
60,52,22,2.727272727272727,2.3636363636363638,"[11, 9, 10, 11, 11, 9, 8, 9, 9, 8, 11, 9, 9, 9, 11, 11, 10, 12, 10, 11, 11, 9, 10, 9, 11, 10, 9, 11, 10, 11, 11, 9, 11, 10, 8, 10, 9, 11, 10, 9, 9, 9, 9, 11, 9, 11, 10, 11, 11, 9]"
57,55,28,2.0357142857142856,1.9642857142857142,"[9, 10, 10, 11, 11, 11, 10, 11, 11, 9, 9, 9, 11, 9, 9, 11, 10, 12, 8, 10, 9, 11, 10, 9, 10, 11, 10, 10, 9, 10, 8, 10, 10, 10, 9, 11, 10, 11, 10, 8, 12, 9, 12, 11, 10, 9, 11, 10, 12, 9]"
38,32,16,2.375,2.0,"[10, 13, 9, 9, 11, 10, 10, 10, 11, 10, 10, 11, 9, 9, 10, 9, 12, 8, 8, 9, 9, 11, 10, 9, 9, 10, 11, 10, 9, 11, 9, 9, 10, 10, 9, 11, 12, 9, 12, 9, 10, 10, 11, 10, 9, 9, 10, 9, 9, 10]"
