N=20 and K=3,,,,,
Virtual cost,Physical cost,Optimal Cost,vCost/OptimalCost,pCost/OptimalCost,Sequence
22,22,22,1.0,1.0,"[11, 9, 10, 11, 9, 11, 11, 10, 8, 10, 11, 10, 11, 10, 10, 10, 11, 10, 10, 8]"
42,36,30,1.4,1.2,"[9, 10, 9, 11, 9, 8, 12, 11, 9, 13, 9, 11, 10, 10, 10, 10, 11, 12, 11, 11]"
39,39,28,1.3928571428571428,1.3928571428571428,"[10, 10, 10, 10, 9, 9, 11, 12, 10, 11, 10, 10, 9, 10, 9, 8, 10, 10, 10, 11]"
26,26,21,1.2380952380952381,1.2380952380952381,"[10, 11, 10, 10, 9, 9, 11, 9, 8, 11, 9, 11, 9, 11, 10, 12, 10, 10, 9, 9]"
35,33,23,1.5217391304347827,1.434782608695652,"[12, 10, 10, 10, 10, 11, 10, 9, 12, 9, 9, 9, 11, 10, 11, 11, 11, 11, 9, 10]"
34,34,34,1.0,1.0,"[11, 9, 9, 10, 12, 10, 6, 10, 9, 10, 10, 10, 10, 9, 9, 10, 9, 9, 10, 9]"
37,37,22,1.6818181818181819,1.6818181818181819,"[11, 11, 9, 9, 8, 11, 9, 11, 11, 9, 9, 12, 10, 11, 10, 9, 10, 11, 10, 9]"
25,19,15,1.6666666666666667,1.2666666666666666,"[9, 12, 11, 9, 10, 11, 10, 9, 10, 10, 9, 12, 10, 9, 10, 10, 9, 9, 12, 11]"
25,25,17,1.4705882352941178,1.4705882352941178,"[11, 10, 9, 10, 12, 11, 12, 10, 11, 11, 10, 10, 11, 11, 9, 10, 8, 10, 11, 10]"
23,23,20,1.15,1.15,"[11, 10, 11, 9, 9, 9, 10, 9, 10, 8, 8, 10, 9, 9, 10, 10, 11, 8, 11, 9]"
52,46,28,1.8571428571428572,1.6428571428571428,"[12, 10, 10, 10, 10, 10, 10, 10, 12, 7, 13, 11, 10, 11, 9, 11, 10, 10, 10, 10, 8, 10, 10, 11, 12, 11, 10, 9, 9, 11, 10, 9, 10, 8, 10, 9, 8, 9, 9, 10, 11, 10, 12, 9, 13, 9, 11, 9, 11, 11]"
55,51,33,1.6666666666666667,1.5454545454545454,"[8, 10, 10, 11, 9, 8, 10, 10, 10, 10, 11, 10, 10, 9, 11, 8, 9, 9, 11, 9, 9, 11, 10, 10, 11, 11, 10, 10, 10, 11, 11, 10, 10, 9, 11, 10, 11, 9, 10, 11, 11, 9, 11, 10, 9, 11, 9, 11, 11, 8]"
63,59,47,1.3404255319148937,1.2553191489361701,"[8, 10, 10, 10, 10, 10, 11, 9, 10, 10, 9, 10, 11, 10, 8, 9, 9, 11, 8, 10, 10, 10, 10, 10, 11, 10, 8, 11, 9, 10, 9, 11, 11, 10, 10, 12, 9, 10, 10, 8, 9, 9, 11, 9, 8, 9, 11, 10, 9, 11]"
48,48,34,1.411764705882353,1.411764705882353,"[9, 10, 10, 10, 9, 12, 10, 10, 10, 11, 11, 9, 10, 9, 10, 12, 10, 11, 9, 11, 10, 9, 10, 10, 10, 9, 9, 10, 11, 10, 11, 10, 10, 11, 9, 9, 10, 9, 11, 11, 11, 9, 8, 11, 10, 11, 9, 10, 10, 11]"
95,89,81,1.1728395061728396,1.0987654320987654,"[10, 9, 8, 9, 10, 9, 8, 11, 12, 11, 10, 11, 9, 9, 7, 11, 9, 9, 11, 10, 10, 10, 10, 10, 10, 10, 9, 10, 12, 10, 8, 11, 11, 10, 9, 12, 10, 11, 9, 10, 11, 11, 11, 11, 9, 9, 9, 11, 9, 9]"
58,54,32,1.8125,1.6875,"[10, 10, 13, 10, 9, 9, 12, 9, 10, 8, 10, 11, 10, 11, 8, 10, 10, 11, 10, 11, 10, 12, 8, 8, 9, 11, 10, 10, 9, 11, 9, 9, 9, 11, 11, 9, 9, 10, 12, 11, 9, 9, 11, 9, 12, 9, 11, 10, 10, 10]"
40,36,26,1.5384615384615385,1.3846153846153846,"[10, 8, 11, 12, 11, 10, 11, 10, 11, 10, 9, 11, 10, 11, 11, 10, 10, 10, 9, 10, 11, 11, 10, 11, 8, 11, 11, 11, 11, 10, 9, 9, 11, 10, 12, 10, 11, 10, 11, 10, 9, 11, 11, 10, 10, 11, 10, 8, 11, 10]"
